1, -16006
0, -16018
1, -16006
0, -16018
1, -16009
0, -16015
1, -16007
0, -16017
1, -16006
0, -16018
1, -16006
0, -16015
1, -16009
0, -16020
1, -16012
0, -16016
1, -16006
0, -16015
1, -16007
0, -16016
1, -16007
0, -16017
1, -16006
0, -16013
1, -16007
0, -16015
1, -16009
0, -16018
1, -16010
0, -16016
1, -16008
0, -16018
1, -16010
0, -16018
1, -16007
0, -16015
1, -16008
0, -16013
1, -16008
0, -16016
1, -16010
0, -16016
1, -16007
0, -16019
1, -16007
0, -16018
1, -16006
0, -16016
1, -16010
0, -16016
1, -16007
0, -16017
1, -16007
0, -16017
1, -16007
0, -16017
1, -16008
0, -16016
1, -16009
0, -16015
1, -16006
0, -16016
1, -16008
0, -16018
1, -16007
0, -16015
1, -16009
0, -16016
1, -16007
0, -16019
1, -16007
0, -16018
1, -16005
0, -16017
1, -16007
0, -16015
1, -16008
0, -16019
1, -16006
0, -16013
1, -16007
0, -16016
1, -16007
0, -16018
1, -16010
0, -16017
1, -16006
0, -16017
1, -16007
0, -16015
1, -16007
0, -16015
1, -16007
0, -16017
1, -16007
0, -16015
1, -16007
0, -16017
1, -16007
0, -16018
1, -16007
0, -16018
1, -16009
0, -16017
1, -16007
0, -16015
1, -16007
0, -16017
1, -16009
0, -16016
1, -16009
0, -16017
1, -16009
0, -16018
1, -16009
0, -16014
1, -16009
0, -16017
1, -16008
0, -16018
1, -16006
0, -16017
1, -16006
0, -16017
1, -16006
0, -16017
1, -16007
0, -16018
1, -16008
0, -16016
1, -16010
0, -16015
1, -16005
0, -16018
1, -16008
0, -16015
1, -16007
0, -16017
1, -16008
0, -16017
1, -16005
0, -16019
1, -16006
0, -16015
1, -16009
0, -16018
1, -16006
0, -16020
1, -16009
0, -16015
1, -16007
0, -16018
1, -16009
0, -16015
1, -16009
0, -16016
1, -16008
0, -16016
1, -16009
0, -16018
1, -16009
0, -16020
1, -16010
0, -16017
1, -16008
0, -16019
1, -16007
0, -16018
1, -16011
0, -16018
1, -16010
0, -16017
1, -16010
0, -16018
1, -16009
0, -16012
1, -16006
0, -16016
1, -16010
0, -16015
1, -16008
0, -16014
1, -16007
0, -16018
1, -16007
0, -16017
1, -16008
0, -16017
1, -16005
0, -16015
1, -16007
0, -16017
1, -16007
0, -16014
1, -16007
0, -16015
1, -16009
0, -16015
1, -16007
0, -16018
1, -16007
0, -16016
1, -16007
0, -16018
1, -16009
0, -16016
1, -16006
0, -16015
1, -16007
0, -16014
1, -16005
0, -16019
1, -16006
0, -16017
1, -16008
0, -16017
1, -16008
0, -16017
1, -16010
0, -16015
1, -16007
0, -16018
1, -16004
0, -16018
1, -16007
0, -16015
1, -16006
0, -16018
1, -16010
0, -16015
1, -16010
0, -16020
1, -16006
0, -16018
1, -16009
0, -16015
1, -16007
0, -16015
1, -16008
0, -16017
1, -16009
0, -16016
1, -16010
0, -16017
1, -16007
0, -16014
1, -16008
0, -16018
1, -16007
0, -16016
1, -16007
0, -16018
1, -16013
0, -16019
1, -16010
0, -16020
1, -16007
0, -16017
1, -16007
0, -16016
1, -16005
0, -16016
1, -16009
0, -16017
1, -16010
0, -16014
1, -16008
0, -16017
1, -16008
0, -16018
1, -16007
0, -16017
1, -16009
0, -16017
1, -16007
0, -16014
1, -16009
0, -16017
1, -16007
0, -16019
1, -16006
0, -16018
1, -16006
0, -16015
1, -16010
0, -16016
1, -16007
0, -16018
1, -16004
0, -16014
1, -16007
0, -16016
1, -16008
0, -16016
1, -16007
0, -16016
1, -16006
0, -16017
1, -16008
0, -16016
1, -16007
0, -16017
1, -16007
0, -16016
1, -16005
0, -16017
1, -16008
0, -16017
1, -16008
0, -16015
1, -16008
0, -16017
1, -16007
0, -16014
1, -16008
0, -16018
1, -16007
0, -16016
1, -16010
0, -16015
1, -16008
0, -16013
1, -16007
0, -16011
1, -16007
0, -16017
1, -16007
0, -16014
1, -16006
0, -16017
1, -16008
0, -16016
1, -16008
0, -16017
1, -16007
0, -16014
1, -16010
0, -16016
1, -16010
0, -16018
1, -16009
0, -16015
1, -16008
0, -16018
1, -16008
0, -16018
1, -16009
0, -16016
1, -16009
0, -16017
1, -16010
0, -16015
1, -16007
0, -16016
1, -16008
0, -16017
1, -16009
0, -16017
1, -16007
0, -16016
1, -16008
0, -16016
1, -16007
0, -16022
1, -16007
0, -16016
1, -16008
0, -16018
1, -16006
0, -16018
1, -16011
0, -16016
1, -16010
0, -16017
1, -16007
0, -16018
1, -16006
0, -16016
1, -16005
0, -16017
1, -16006
0, -16016
1, -16006
0, -16018
1, -16010
0, -16018
1, -16004
0, -16015
1, -16007
0, -16018
1, -16008
0, -16018
1, -16007
0, -16018
1, -16008
0, -16015
1, -16007
0, -16015
1, -16009
0, -16018
1, -16008
0, -16014
1, -16009
0, -16015
1, -16011
0, -16018
1, -16009
0, -16018
1, -16007
0, -16017
1, -16011
0, -16017
1, -16008
0, -16014
1, -16007
0, -16017
1, -16005
0, -16018
1, -16009
0, -16014
1, -16009
0, -16015
1, -16010
0, -16016
1, -16010
0, -16017
1, -16007
0, -16016
1, -16007
0, -16016
1, -16009
0, -16018
1, -16007
0, -16018
1, -16008
0, -16018
1, -16007
0, -16015
1, -16007
0, -16015
1, -16004
0, -16016
1, -16008
0, -16017
1, -16011
0, -16018
1, -16006
0, -16019
1, -16008
0, -16017
1, -16007
